id_prod,date,session_id,client_id,price,categ,sex,birth,age,age_range,age_range_mean,month,price_customer_purchase,price_range,number_purchase,number_purchase_month,basket_size
0_1403,2021-11-26 00:44:00.468901,s_125087,c_3454,15.99,0,m,1969,53,"(48.0, 63.0]",55,11,54466.37999999937,"(13.9, 15.99]",3275,291,2
1_504,2022-02-13 13:19:53.012959,s_164518,c_6714,13.79,1,f,1968,54,"(48.0, 63.0]",55,2,73220.8,"(11.73, 13.9]",4473,348,3
2_161,2021-03-30 09:00:21.673661,s_13446,c_4958,113.99,2,m,1999,23,"(17.925, 33.0]",25,3,144257.21000000183,"(27.52, 300.0]",2562,219,2
0_1391,2022-02-08 12:28:58.852899,s_161917,c_1609,7.99,0,m,1980,42,"(33.0, 48.0]",40,2,162007.34000000064,"(7.41, 9.87]",12855,1074,3
0_2118,2021-05-15 07:15:39.471065,s_34733,c_1609,7.23,0,m,1980,42,"(33.0, 48.0]",40,5,162007.34000000064,"(4.99, 7.41]",12855,1132,2
2_224,2021-07-22 05:42:04.356716,s_65553,c_4958,87.4,2,m,1999,23,"(17.925, 33.0]",25,7,144257.21000000183,"(27.52, 300.0]",2562,264,1
1_364,2021-06-18 21:10:04.656004,s_50506,c_3454,10.3,1,m,1969,53,"(48.0, 63.0]",55,6,54466.37999999937,"(9.87, 11.73]",3275,241,1
1_265,2021-03-22 21:03:54.822285,s_10065,c_3454,24.99,1,m,1969,53,"(48.0, 63.0]",55,3,54466.37999999937,"(20.99, 27.52]",3275,259,2
0_1797,2022-02-15 04:16:28.626736,s_165356,c_1609,15.99,0,m,1980,42,"(33.0, 48.0]",40,2,162007.34000000064,"(13.9, 15.99]",12855,1074,3
0_1646,2021-08-16 02:08:13.023706,s_76302,c_1609,14.85,0,m,1980,42,"(33.0, 48.0]",40,8,162007.34000000064,"(13.9, 15.99]",12855,901,3
1_325,2021-05-31 02:40:29.706948,s_41922,c_3454,27.99,1,m,1969,53,"(48.0, 63.0]",55,5,54466.37999999937,"(27.52, 300.0]",3275,276,1
1_352,2021-11-19 13:45:54.155077,s_122020,c_3454,19.57,1,m,1969,53,"(48.0, 63.0]",55,11,54466.37999999937,"(17.99, 20.99]",3275,291,1
1_318,2021-03-17 04:21:55.898845,s_7404,c_6714,17.24,1,f,1968,54,"(48.0, 63.0]",55,3,73220.8,"(15.99, 17.99]",4473,391,4
2_105,2022-01-14 00:33:14.911713,s_149461,c_4958,125.99,2,m,1999,23,"(17.925, 33.0]",25,1,144257.21000000183,"(27.52, 300.0]",2562,198,1
0_1400,2021-12-24 08:26:29.110209,s_139181,c_6714,5.15,0,f,1968,54,"(48.0, 63.0]",55,12,73220.8,"(4.99, 7.41]",4473,400,5
1_311,2021-06-09 21:15:41.431829,s_46435,c_3454,16.99,1,m,1969,53,"(48.0, 63.0]",55,6,54466.37999999937,"(15.99, 17.99]",3275,241,1
0_1013,2021-06-07 20:12:09.631826,s_45470,c_3454,4.99,0,m,1969,53,"(48.0, 63.0]",55,6,54466.37999999937,"(0.619, 4.99]",3275,241,4
0_1102,2021-09-06 10:51:38.641559,s_85816,c_1609,4.63,0,m,1980,42,"(33.0, 48.0]",40,9,162007.34000000064,"(0.619, 4.99]",12855,1428,1
2_43,2021-04-11 21:22:30.813104,s_19258,c_4958,69.99,2,m,1999,23,"(17.925, 33.0]",25,4,144257.21000000183,"(27.52, 300.0]",2562,209,3
0_1345,2021-03-10 18:02:38.659091,s_4497,c_1609,17.99,0,m,1980,42,"(33.0, 48.0]",40,3,162007.34000000064,"(15.99, 17.99]",12855,1083,1
0_1578,2021-03-20 10:34:33.513216,s_8937,c_1609,17.79,0,m,1980,42,"(33.0, 48.0]",40,3,162007.34000000064,"(15.99, 17.99]",12855,1083,3
0_1680,2021-09-28 23:31:10.209960,s_97110,c_3454,18.0,0,m,1969,53,"(48.0, 63.0]",55,9,54466.37999999937,"(17.99, 20.99]",3275,300,3
1_398,2021-04-12 01:35:44.242867,s_19345,c_3454,10.17,1,m,1969,53,"(48.0, 63.0]",55,4,54466.37999999937,"(9.87, 11.73]",3275,275,2
0_114,2021-07-14 08:32:58.981493,s_62099,c_1609,19.15,0,m,1980,42,"(33.0, 48.0]",40,7,162007.34000000064,"(17.99, 20.99]",12855,829,2
1_449,2021-06-06 19:30:39.706672,s_45009,c_1609,14.99,1,m,1980,42,"(33.0, 48.0]",40,6,162007.34000000064,"(13.9, 15.99]",12855,946,5
2_115,2021-09-23 09:48:39.199003,s_94197,c_4958,50.99,2,m,1999,23,"(17.925, 33.0]",25,9,144257.21000000183,"(27.52, 300.0]",2562,143,1
0_663,2021-04-30 20:52:41.276038,s_28105,c_1609,20.99,0,m,1980,42,"(33.0, 48.0]",40,4,162007.34000000064,"(17.99, 20.99]",12855,1091,3
0_1442,2021-11-23 22:21:30.776841,s_124089,c_6714,4.89,0,f,1968,54,"(48.0, 63.0]",55,11,73220.8,"(0.619, 4.99]",4473,410,3
1_286,2021-06-12 04:23:52.059495,s_47469,c_1609,29.44,1,m,1980,42,"(33.0, 48.0]",40,6,162007.34000000064,"(27.52, 300.0]",12855,946,3
0_1226,2021-09-22 21:45:41.958524,s_93931,c_1609,9.97,0,m,1980,42,"(33.0, 48.0]",40,9,162007.34000000064,"(9.87, 11.73]",12855,1428,3
1_364,2022-02-15 05:11:12.848542,s_165381,c_1609,10.3,1,m,1980,42,"(33.0, 48.0]",40,2,162007.34000000064,"(9.87, 11.73]",12855,1074,5
2_13,2022-02-22 03:22:28.894893,s_168951,c_4958,50.99,2,m,1999,23,"(17.925, 33.0]",25,2,144257.21000000183,"(27.52, 300.0]",2562,305,2
0_1545,2021-04-25 09:36:25.976457,s_25468,c_1609,18.99,0,m,1980,42,"(33.0, 48.0]",40,4,162007.34000000064,"(17.99, 20.99]",12855,1091,3
0_1766,2021-04-14 10:41:05.465466,s_20426,c_3454,4.55,0,m,1969,53,"(48.0, 63.0]",55,4,54466.37999999937,"(0.619, 4.99]",3275,275,1
1_706,2021-06-25 03:41:27.028685,s_53409,c_3454,24.66,1,m,1969,53,"(48.0, 63.0]",55,6,54466.37999999937,"(20.99, 27.52]",3275,241,1
0_2183,2022-01-27 00:48:09.310575,s_155710,c_6714,8.99,0,f,1968,54,"(48.0, 63.0]",55,1,73220.8,"(7.41, 9.87]",4473,380,3
0_1467,2021-04-12 16:30:01.976264,s_19624,c_6714,4.99,0,f,1968,54,"(48.0, 63.0]",55,4,73220.8,"(0.619, 4.99]",4473,401,6
1_412,2021-07-21 22:36:02.490036,s_65432,c_1609,16.65,1,m,1980,42,"(33.0, 48.0]",40,7,162007.34000000064,"(15.99, 17.99]",12855,829,3
2_12,2021-12-05 14:06:23.339266,s_129805,c_4958,57.91,2,m,1999,23,"(17.925, 33.0]",25,12,144257.21000000183,"(27.52, 300.0]",2562,189,1
0_1442,2021-03-30 07:27:28.676370,s_13414,c_1609,4.89,0,m,1980,42,"(33.0, 48.0]",40,3,162007.34000000064,"(0.619, 4.99]",12855,1083,2
0_1126,2021-05-07 12:38:40.545923,s_31140,c_6714,11.78,0,f,1968,54,"(48.0, 63.0]",55,5,73220.8,"(11.73, 13.9]",4473,391,9
0_1489,2021-07-19 07:52:15.525825,s_64317,c_3454,10.99,0,m,1969,53,"(48.0, 63.0]",55,7,54466.37999999937,"(9.87, 11.73]",3275,243,1
1_279,2021-12-21 05:02:33.862568,s_137560,c_6714,27.99,1,f,1968,54,"(48.0, 63.0]",55,12,73220.8,"(27.52, 300.0]",4473,400,3
2_162,2021-07-27 11:54:22.727379,s_67794,c_4958,102.82,2,m,1999,23,"(17.925, 33.0]",25,7,144257.21000000183,"(27.52, 300.0]",2562,264,2
1_726,2021-12-18 21:51:00.943877,s_136427,c_3454,10.79,1,m,1969,53,"(48.0, 63.0]",55,12,54466.37999999937,"(9.87, 11.73]",3275,373,1
1_483,2021-12-01 22:27:00.213867,s_128015,c_4958,15.99,1,m,1999,23,"(17.925, 33.0]",25,12,144257.21000000183,"(13.9, 15.99]",2562,189,1
1_435,2021-05-16 19:22:15.249439,s_35407,c_1609,11.99,1,m,1980,42,"(33.0, 48.0]",40,5,162007.34000000064,"(11.73, 13.9]",12855,1132,4
0_1452,2021-06-26 13:58:17.385575,s_54102,c_1609,13.77,0,m,1980,42,"(33.0, 48.0]",40,6,162007.34000000064,"(11.73, 13.9]",12855,946,3
2_207,2022-02-09 09:46:05.726018,s_162355,c_6714,50.99,2,f,1968,54,"(48.0, 63.0]",55,2,73220.8,"(27.52, 300.0]",4473,348,6
0_1390,2021-12-01 15:43:12.997885,s_127871,c_6714,19.37,0,f,1968,54,"(48.0, 63.0]",55,12,73220.8,"(17.99, 20.99]",4473,400,3
1_370,2021-04-10 17:39:42.193096,s_18731,c_1609,13.11,1,m,1980,42,"(33.0, 48.0]",40,4,162007.34000000064,"(11.73, 13.9]",12855,1091,4
2_164,2022-02-04 23:03:48.947788,s_160087,c_4958,52.26,2,m,1999,23,"(17.925, 33.0]",25,2,144257.21000000183,"(27.52, 300.0]",2562,305,2
1_437,2022-01-01 22:25:23.809612,s_143580,c_1609,26.99,1,m,1980,42,"(33.0, 48.0]",40,1,162007.34000000064,"(20.99, 27.52]",12855,1011,1
0_1458,2022-02-13 04:47:08.532829,s_164341,c_1609,6.55,0,m,1980,42,"(33.0, 48.0]",40,2,162007.34000000064,"(4.99, 7.41]",12855,1074,3
0_1856,2021-05-13 17:28:10.971934,s_34044,c_1609,9.57,0,m,1980,42,"(33.0, 48.0]",40,5,162007.34000000064,"(7.41, 9.87]",12855,1132,5
1_259,2021-03-17 15:55:11.168876,s_7643,c_6714,10.99,1,f,1968,54,"(48.0, 63.0]",55,3,73220.8,"(9.87, 11.73]",4473,391,8
0_1139,2021-04-19 14:52:04.414075,s_22776,c_1609,3.99,0,m,1980,42,"(33.0, 48.0]",40,4,162007.34000000064,"(0.619, 4.99]",12855,1091,3
0_2033,2021-06-30 01:56:42.805473,s_55761,c_3454,14.99,0,m,1969,53,"(48.0, 63.0]",55,6,54466.37999999937,"(13.9, 15.99]",3275,241,1
0_1573,2021-11-24 06:12:51.984215,s_124253,c_1609,6.99,0,m,1980,42,"(33.0, 48.0]",40,11,162007.34000000064,"(4.99, 7.41]",12855,1057,2
1_684,2021-06-27 17:32:19.454692,s_54632,c_6714,11.2,1,f,1968,54,"(48.0, 63.0]",55,6,73220.8,"(9.87, 11.73]",4473,387,5
0_1106,2021-05-16 17:42:38.368778,s_35378,c_3454,14.27,0,m,1969,53,"(48.0, 63.0]",55,5,54466.37999999937,"(13.9, 15.99]",3275,276,1
0_1894,2021-04-25 16:47:41.709356,s_25641,c_3454,8.77,0,m,1969,53,"(48.0, 63.0]",55,4,54466.37999999937,"(7.41, 9.87]",3275,275,2
0_1131,2021-11-09 21:53:32.214186,s_117240,c_1609,17.99,0,m,1980,42,"(33.0, 48.0]",40,11,162007.34000000064,"(15.99, 17.99]",12855,1057,2
1_660,2021-11-27 08:57:45.352236,s_125787,c_1609,22.23,1,m,1980,42,"(33.0, 48.0]",40,11,162007.34000000064,"(20.99, 27.52]",12855,1057,3
1_578,2021-11-26 22:55:48.386899,s_125564,c_1609,37.44,1,m,1980,42,"(33.0, 48.0]",40,11,162007.34000000064,"(27.52, 300.0]",12855,1057,4
1_343,2021-12-10 10:09:35.035928,s_132249,c_4958,27.99,1,m,1999,23,"(17.925, 33.0]",25,12,144257.21000000183,"(27.52, 300.0]",2562,189,1
2_229,2021-04-06 21:19:41.098383,s_16970,c_4958,80.99,2,m,1999,23,"(17.925, 33.0]",25,4,144257.21000000183,"(27.52, 300.0]",2562,209,2
0_2020,2022-02-04 19:02:57.789064,s_159966,c_6714,10.01,0,f,1968,54,"(48.0, 63.0]",55,2,73220.8,"(9.87, 11.73]",4473,348,3
1_618,2022-02-28 06:25:00.426837,s_172053,c_6714,29.36,1,f,1968,54,"(48.0, 63.0]",55,2,73220.8,"(27.52, 300.0]",4473,348,2
1_506,2021-12-22 09:40:02.439588,s_138152,c_3454,13.65,1,m,1969,53,"(48.0, 63.0]",55,12,54466.37999999937,"(11.73, 13.9]",3275,373,1
0_1392,2021-05-22 08:05:08.134108,s_37879,c_1609,6.3,0,m,1980,42,"(33.0, 48.0]",40,5,162007.34000000064,"(4.99, 7.41]",12855,1132,3
1_544,2022-01-11 20:54:21.156611,s_148394,c_6714,29.54,1,f,1968,54,"(48.0, 63.0]",55,1,73220.8,"(27.52, 300.0]",4473,380,4
0_770,2021-11-09 10:07:18.944873,s_117010,c_6714,9.48,0,f,1968,54,"(48.0, 63.0]",55,11,73220.8,"(7.41, 9.87]",4473,410,2
2_62,2021-03-06 22:34:40.386116,s_2744,c_4958,60.96,2,m,1999,23,"(17.925, 33.0]",25,3,144257.21000000183,"(27.52, 300.0]",2562,219,2
0_1612,2021-05-19 11:32:29.498901,s_36604,c_1609,13.54,0,m,1980,42,"(33.0, 48.0]",40,5,162007.34000000064,"(11.73, 13.9]",12855,1132,5
1_432,2021-11-21 04:40:38.699361,s_122757,c_6714,24.2,1,f,1968,54,"(48.0, 63.0]",55,11,73220.8,"(20.99, 27.52]",4473,410,2
1_397,2021-09-12 06:20:50.090898,s_88629,c_6714,18.99,1,f,1968,54,"(48.0, 63.0]",55,9,73220.8,"(17.99, 20.99]",4473,464,7
1_441,2021-03-18 08:12:06.311688,s_7957,c_4958,24.99,1,m,1999,23,"(17.925, 33.0]",25,3,144257.21000000183,"(20.99, 27.52]",2562,219,1
1_426,2022-02-17 02:34:57.022458,s_166378,c_1609,19.44,1,m,1980,42,"(33.0, 48.0]",40,2,162007.34000000064,"(17.99, 20.99]",12855,1074,2
0_1223,2021-11-16 01:05:51.003990,s_120248,c_1609,5.99,0,m,1980,42,"(33.0, 48.0]",40,11,162007.34000000064,"(4.99, 7.41]",12855,1057,2
0_1015,2021-05-19 11:35:11.880646,s_36604,c_1609,10.99,0,m,1980,42,"(33.0, 48.0]",40,5,162007.34000000064,"(9.87, 11.73]",12855,1132,5
1_397,2022-01-24 03:38:35.679714,s_154342,c_4958,18.99,1,m,1999,23,"(17.925, 33.0]",25,1,144257.21000000183,"(17.99, 20.99]",2562,198,1
0_1153,2021-03-10 00:54:20.637945,s_4161,c_6714,5.99,0,f,1968,54,"(48.0, 63.0]",55,3,73220.8,"(4.99, 7.41]",4473,391,4
0_1034,2021-03-04 17:43:33.887999,s_1706,c_1609,14.38,0,m,1980,42,"(33.0, 48.0]",40,3,162007.34000000064,"(13.9, 15.99]",12855,1083,5
0_1252,2022-01-01 18:09:04.344064,s_143481,c_1609,4.31,0,m,1980,42,"(33.0, 48.0]",40,1,162007.34000000064,"(0.619, 4.99]",12855,1011,3
1_442,2021-08-16 15:09:34.764786,s_76570,c_3454,24.98,1,m,1969,53,"(48.0, 63.0]",55,8,54466.37999999937,"(20.99, 27.52]",3275,247,2
1_607,2021-11-17 13:18:30.074475,s_120981,c_6714,26.99,1,f,1968,54,"(48.0, 63.0]",55,11,73220.8,"(20.99, 27.52]",4473,410,5
0_1593,2022-01-15 08:39:42.609772,s_150102,c_1609,6.99,0,m,1980,42,"(33.0, 48.0]",40,1,162007.34000000064,"(4.99, 7.41]",12855,1011,3
0_1586,2021-04-13 09:36:08.643666,s_19960,c_1609,12.71,0,m,1980,42,"(33.0, 48.0]",40,4,162007.34000000064,"(11.73, 13.9]",12855,1091,2
0_1405,2022-01-26 03:44:31.621919,s_155289,c_1609,4.99,0,m,1980,42,"(33.0, 48.0]",40,1,162007.34000000064,"(0.619, 4.99]",12855,1011,3
1_250,2021-08-19 11:54:27.442449,s_77848,c_3454,20.76,1,m,1969,53,"(48.0, 63.0]",55,8,54466.37999999937,"(17.99, 20.99]",3275,247,2
1_176,2021-11-21 04:07:47.697037,s_122741,c_6714,58.54,1,f,1968,54,"(48.0, 63.0]",55,11,73220.8,"(27.52, 300.0]",4473,410,4
0_1106,2021-12-11 16:06:02.124288,s_132842,c_1609,14.27,0,m,1980,42,"(33.0, 48.0]",40,12,162007.34000000064,"(13.9, 15.99]",12855,1287,3
0_1081,2021-11-10 07:15:07.897390,s_117410,c_1609,11.99,0,m,1980,42,"(33.0, 48.0]",40,11,162007.34000000064,"(11.73, 13.9]",12855,1057,3
1_451,2021-09-16 17:49:46.844626,s_90889,c_1609,20.99,1,m,1980,42,"(33.0, 48.0]",40,9,162007.34000000064,"(17.99, 20.99]",12855,1428,3
2_179,2021-04-21 04:21:45.771741,s_23504,c_4958,49.99,2,m,1999,23,"(17.925, 33.0]",25,4,144257.21000000183,"(27.52, 300.0]",2562,209,1
1_343,2021-05-31 01:07:07.926702,s_41888,c_6714,27.99,1,f,1968,54,"(48.0, 63.0]",55,5,73220.8,"(27.52, 300.0]",4473,391,5
0_1410,2021-04-25 18:26:56.857879,s_25667,c_1609,14.85,0,m,1980,42,"(33.0, 48.0]",40,4,162007.34000000064,"(13.9, 15.99]",12855,1091,3
1_337,2022-01-06 11:15:09.428478,s_145791,c_1609,24.99,1,m,1980,42,"(33.0, 48.0]",40,1,162007.34000000064,"(20.99, 27.52]",12855,1011,3
0_1270,2021-07-03 09:46:34.187078,s_57249,c_1609,6.62,0,m,1980,42,"(33.0, 48.0]",40,7,162007.34000000064,"(4.99, 7.41]",12855,829,2
0_1527,2021-09-06 23:50:03.771604,s_86065,c_1609,7.99,0,m,1980,42,"(33.0, 48.0]",40,9,162007.34000000064,"(7.41, 9.87]",12855,1428,4
0_1219,2021-05-14 14:22:37.440545,s_34434,c_6714,3.99,0,f,1968,54,"(48.0, 63.0]",55,5,73220.8,"(0.619, 4.99]",4473,391,2
1_504,2021-07-24 02:33:25.318452,s_66343,c_6714,13.79,1,f,1968,54,"(48.0, 63.0]",55,7,73220.8,"(11.73, 13.9]",4473,327,7
0_1440,2021-12-06 08:14:01.545137,s_130186,c_1609,5.62,0,m,1980,42,"(33.0, 48.0]",40,12,162007.34000000064,"(4.99, 7.41]",12855,1287,2
0_1026,2022-02-04 23:03:13.806313,s_160066,c_1609,9.65,0,m,1980,42,"(33.0, 48.0]",40,2,162007.34000000064,"(7.41, 9.87]",12855,1074,3
0_1210,2021-11-21 13:40:23.498223,s_122918,c_1609,16.44,0,m,1980,42,"(33.0, 48.0]",40,11,162007.34000000064,"(15.99, 17.99]",12855,1057,4
0_1354,2021-05-26 12:35:35.431714,s_39791,c_6714,7.02,0,f,1968,54,"(48.0, 63.0]",55,5,73220.8,"(4.99, 7.41]",4473,391,4
0_1366,2021-03-06 01:04:39.314681,s_2339,c_1609,16.65,0,m,1980,42,"(33.0, 48.0]",40,3,162007.34000000064,"(15.99, 17.99]",12855,1083,4
1_10,2021-04-09 07:38:08.788412,s_18065,c_6714,78.83,1,f,1968,54,"(48.0, 63.0]",55,4,73220.8,"(27.52, 300.0]",4473,401,5
0_1069,2021-12-20 08:13:36.085170,s_137134,c_1609,7.99,0,m,1980,42,"(33.0, 48.0]",40,12,162007.34000000064,"(7.41, 9.87]",12855,1287,2
0_1532,2021-03-03 08:06:49.683522,s_1106,c_6714,17.14,0,f,1968,54,"(48.0, 63.0]",55,3,73220.8,"(15.99, 17.99]",4473,391,5
0_593,2021-08-19 10:21:20.310392,s_77809,c_6714,8.99,0,f,1968,54,"(48.0, 63.0]",55,8,73220.8,"(7.41, 9.87]",4473,290,5
1_434,2021-08-02 03:14:48.436768,s_70214,c_6714,15.87,1,f,1968,54,"(48.0, 63.0]",55,8,73220.8,"(13.9, 15.99]",4473,290,4
1_468,2021-12-24 18:47:15.730017,s_139424,c_3454,17.75,1,m,1969,53,"(48.0, 63.0]",55,12,54466.37999999937,"(15.99, 17.99]",3275,373,2
0_1342,2022-01-11 02:30:14.273818,s_148039,c_1609,19.49,0,m,1980,42,"(33.0, 48.0]",40,1,162007.34000000064,"(17.99, 20.99]",12855,1011,3
0_1272,2021-09-26 04:40:13.079293,s_95644,c_1609,17.01,0,m,1980,42,"(33.0, 48.0]",40,9,162007.34000000064,"(15.99, 17.99]",12855,1428,6
1_625,2021-04-22 22:06:57.859288,s_24320,c_6714,22.99,1,f,1968,54,"(48.0, 63.0]",55,4,73220.8,"(20.99, 27.52]",4473,401,3
1_503,2021-04-10 07:59:25.847748,s_18540,c_1609,26.99,1,m,1980,42,"(33.0, 48.0]",40,4,162007.34000000064,"(20.99, 27.52]",12855,1091,5
1_72,2021-06-10 01:18:02.937556,s_46498,c_3454,9.84,1,m,1969,53,"(48.0, 63.0]",55,6,54466.37999999937,"(7.41, 9.87]",3275,241,1
1_333,2021-12-27 18:56:52.422018,s_140952,c_1609,15.99,1,m,1980,42,"(33.0, 48.0]",40,12,162007.34000000064,"(13.9, 15.99]",12855,1287,1
1_353,2021-05-10 15:50:08.666945,s_32625,c_1609,26.99,1,m,1980,42,"(33.0, 48.0]",40,5,162007.34000000064,"(20.99, 27.52]",12855,1132,3
0_1468,2021-07-23 10:45:03.681697,s_66067,c_1609,6.08,0,m,1980,42,"(33.0, 48.0]",40,7,162007.34000000064,"(4.99, 7.41]",12855,829,2
2_175,2021-12-19 17:07:04.990052,s_136833,c_4958,60.99,2,m,1999,23,"(17.925, 33.0]",25,12,144257.21000000183,"(27.52, 300.0]",2562,189,2
1_376,2021-03-26 13:58:31.012092,s_11772,c_4958,17.49,1,m,1999,23,"(17.925, 33.0]",25,3,144257.21000000183,"(15.99, 17.99]",2562,219,3
1_328,2021-07-23 04:36:00.378971,s_65952,c_3454,29.24,1,m,1969,53,"(48.0, 63.0]",55,7,54466.37999999937,"(27.52, 300.0]",3275,243,1
0_1149,2021-04-22 17:48:01.200137,s_24230,c_1609,5.99,0,m,1980,42,"(33.0, 48.0]",40,4,162007.34000000064,"(4.99, 7.41]",12855,1091,2
0_1434,2021-07-15 17:44:28.391043,s_62721,c_1609,8.58,0,m,1980,42,"(33.0, 48.0]",40,7,162007.34000000064,"(7.41, 9.87]",12855,829,4
1_374,2021-11-28 17:16:02.855914,s_126406,c_6714,10.71,1,f,1968,54,"(48.0, 63.0]",55,11,73220.8,"(9.87, 11.73]",4473,410,7
1_412,2022-02-02 00:51:42.128108,s_158591,c_1609,16.65,1,m,1980,42,"(33.0, 48.0]",40,2,162007.34000000064,"(15.99, 17.99]",12855,1074,2
0_1366,2021-09-15 12:44:39.135885,s_90294,c_1609,16.65,0,m,1980,42,"(33.0, 48.0]",40,9,162007.34000000064,"(15.99, 17.99]",12855,1428,3
0_1361,2021-09-16 21:03:21.294486,s_90933,c_1609,3.99,0,m,1980,42,"(33.0, 48.0]",40,9,162007.34000000064,"(0.619, 4.99]",12855,1428,2
1_379,2021-03-05 09:53:35.086594,s_2042,c_3454,26.99,1,m,1969,53,"(48.0, 63.0]",55,3,54466.37999999937,"(20.99, 27.52]",3275,259,1
0_1401,2021-12-25 18:34:34.868207,s_139927,c_1609,10.99,0,m,1980,42,"(33.0, 48.0]",40,12,162007.34000000064,"(9.87, 11.73]",12855,1287,2
0_2304,2021-12-05 19:14:47.082324,s_129915,c_1609,15.86,0,m,1980,42,"(33.0, 48.0]",40,12,162007.34000000064,"(13.9, 15.99]",12855,1287,4
0_1008,2022-02-09 07:36:05.221771,s_162322,c_1609,4.73,0,m,1980,42,"(33.0, 48.0]",40,2,162007.34000000064,"(0.619, 4.99]",12855,1074,7
1_660,2021-08-24 09:54:03.105992,s_79982,c_1609,22.23,1,m,1980,42,"(33.0, 48.0]",40,8,162007.34000000064,"(20.99, 27.52]",12855,901,6
0_1340,2021-11-21 13:06:31.688316,s_122918,c_1609,14.76,0,m,1980,42,"(33.0, 48.0]",40,11,162007.34000000064,"(13.9, 15.99]",12855,1057,4
1_466,2021-04-17 10:10:15.467103,s_21800,c_1609,15.81,1,m,1980,42,"(33.0, 48.0]",40,4,162007.34000000064,"(13.9, 15.99]",12855,1091,4
0_1421,2021-03-13 21:44:44.136133,s_5916,c_1609,19.99,0,m,1980,42,"(33.0, 48.0]",40,3,162007.34000000064,"(17.99, 20.99]",12855,1083,4
0_1388,2022-02-17 06:42:34.766474,s_166463,c_1609,17.15,0,m,1980,42,"(33.0, 48.0]",40,2,162007.34000000064,"(15.99, 17.99]",12855,1074,4
0_2171,2021-12-13 19:08:57.078573,s_133875,c_3454,4.99,0,m,1969,53,"(48.0, 63.0]",55,12,54466.37999999937,"(0.619, 4.99]",3275,373,1
1_369,2021-06-15 05:03:09.886466,s_48844,c_6714,23.99,1,f,1968,54,"(48.0, 63.0]",55,6,73220.8,"(20.99, 27.52]",4473,387,2
0_1469,2021-08-23 23:24:02.617600,s_79812,c_1609,14.99,0,m,1980,42,"(33.0, 48.0]",40,8,162007.34000000064,"(13.9, 15.99]",12855,901,2
0_169,2021-07-15 22:29:55.175787,s_62811,c_3454,18.99,0,m,1969,53,"(48.0, 63.0]",55,7,54466.37999999937,"(17.99, 20.99]",3275,243,2
0_457,2021-03-28 08:23:16.962421,s_12535,c_1609,5.99,0,m,1980,42,"(33.0, 48.0]",40,3,162007.34000000064,"(4.99, 7.41]",12855,1083,4
1_673,2021-08-23 01:50:06.273780,s_79430,c_4958,12.99,1,m,1999,23,"(17.925, 33.0]",25,8,144257.21000000183,"(11.73, 13.9]",2562,255,1
1_461,2022-01-28 14:42:48.569227,s_156476,c_1609,12.99,1,m,1980,42,"(33.0, 48.0]",40,1,162007.34000000064,"(11.73, 13.9]",12855,1011,3
2_147,2021-05-11 16:30:19.858685,s_33101,c_4958,181.99,2,m,1999,23,"(17.925, 33.0]",25,5,144257.21000000183,"(27.52, 300.0]",2562,214,1
1_512,2021-03-05 13:47:17.696479,s_2087,c_6714,35.06,1,f,1968,54,"(48.0, 63.0]",55,3,73220.8,"(27.52, 300.0]",4473,391,6
1_282,2021-06-15 15:09:30.295014,s_49051,c_6714,23.2,1,f,1968,54,"(48.0, 63.0]",55,6,73220.8,"(20.99, 27.52]",4473,387,4
0_1481,2021-05-30 21:12:14.506056,s_41817,c_1609,3.99,0,m,1980,42,"(33.0, 48.0]",40,5,162007.34000000064,"(0.619, 4.99]",12855,1132,2
1_498,2021-05-29 22:17:33.915066,s_41380,c_3454,23.37,1,m,1969,53,"(48.0, 63.0]",55,5,54466.37999999937,"(20.99, 27.52]",3275,276,1
0_1668,2021-07-26 01:58:31.791353,s_67188,c_1609,14.62,0,m,1980,42,"(33.0, 48.0]",40,7,162007.34000000064,"(13.9, 15.99]",12855,829,3
0_1543,2021-08-20 08:09:08.315037,s_78225,c_1609,13.99,0,m,1980,42,"(33.0, 48.0]",40,8,162007.34000000064,"(13.9, 15.99]",12855,901,4
1_735,2021-08-28 09:29:50.790856,s_81764,c_1609,22.99,1,m,1980,42,"(33.0, 48.0]",40,8,162007.34000000064,"(20.99, 27.52]",12855,901,3
0_1818,2021-12-26 07:44:56.716572,s_140199,c_6714,8.99,0,f,1968,54,"(48.0, 63.0]",55,12,73220.8,"(7.41, 9.87]",4473,400,4
1_684,2022-02-12 04:55:45.013844,s_163815,c_1609,11.2,1,m,1980,42,"(33.0, 48.0]",40,2,162007.34000000064,"(9.87, 11.73]",12855,1074,4
0_1288,2021-12-02 15:22:39.264163,s_128365,c_6714,9.55,0,f,1968,54,"(48.0, 63.0]",55,12,73220.8,"(7.41, 9.87]",4473,400,9
0_1281,2021-05-19 02:23:27.353946,s_36422,c_1609,12.99,0,m,1980,42,"(33.0, 48.0]",40,5,162007.34000000064,"(11.73, 13.9]",12855,1132,3
0_2031,2021-12-17 17:28:20.097826,s_135844,c_1609,22.99,0,m,1980,42,"(33.0, 48.0]",40,12,162007.34000000064,"(20.99, 27.52]",12855,1287,3
1_468,2021-03-24 06:42:08.756887,s_10709,c_4958,17.75,1,m,1999,23,"(17.925, 33.0]",25,3,144257.21000000183,"(15.99, 17.99]",2562,219,1
